word;log(rank);log(freq)
recommending;3.3378584290410944;0.6989700043360189
raptures;3.3380578754197563;0.6989700043360189
quitting;3.3382572302462554;0.6989700043360189
pursuit;3.3384564936046046;0.6989700043360189
prudence;3.3386556655787003;0.6989700043360189
prosperous;3.338854746252323;0.6989700043360189
propose;3.339053735709139;0.6989700043360189
promising;3.3392526340327;0.6989700043360189
procuring;3.3394514413064407;0.6989700043360189
privilege;3.339650157613684;0.6989700043360189
principle;3.339848783037637;0.6989700043360189
principally;3.340047317661393;0.6989700043360189
presumed;3.3402457615679317;0.6989700043360189
preparing;3.3404441148401185;0.6989700043360189
praised;3.3406423775607053;0.6989700043360189
powerful;3.3408405498123317;0.6989700043360189
possession;3.341038631677523;0.6989700043360189
pointed;3.3412366232386925;0.6989700043360189
plenty;3.34143452457814;0.6989700043360189
phrase;3.3416323357780544;0.6989700043360189
persuading;3.3418300569205104;0.6989700043360189
penetration;3.3420276880874717;0.6989700043360189
pencil;3.3422252293607904;0.6989700043360189
pattern;3.342422680822206;0.6989700043360189
path;3.342620042553348;0.6989700043360189
painful;3.342817314635733;0.6989700043360189
owed;3.343014497150768;0.6989700043360189
outward;3.3432115901797474;0.6989700043360189
otway;3.3434085938038574;0.6989700043360189
oppose;3.343605508104172;0.6989700043360189
offers;3.343802333161655;0.6989700043360189
offended;3.3439990690571615;0.6989700043360189
occasionally;3.344195715871435;0.6989700043360189
obtained;3.3443922736851106;0.6989700043360189
obligation;3.344588742578714;0.6989700043360189
november;3.344785122632661;0.6989700043360189
notion;3.344981413927258;0.6989700043360189
noise;3.345177616542704;0.6989700043360189
nodding;3.3453737305590883;0.6989700043360189
noble;3.345569756056392;0.6989700043360189
nicely;3.345765693114488;0.6989700043360189
negligent;3.3459615418131414;0.6989700043360189
native;3.346157302232008;0.6989700043360189
mystery;3.346352974450639;0.6989700043360189
mutual;3.346548558548474;0.6989700043360189
mouth;3.346744054604849;0.6989700043360189
motion;3.3469394626989906;0.6989700043360189
mortifying;3.34713478291002;0.6989700043360189
moreover;3.3473300153169503;0.6989700043360189
momentary;3.3475251599986895;0.6989700043360189
modern;3.347720217034038;0.6989700043360189
mixed;3.3479151865016914;0.6989700043360189
mischief;3.3481100684802376;0.6989700043360189
mentioning;3.3483048630481607;0.6989700043360189
manage;3.348499570283838;0.6989700043360189
madness;3.348694190265541;0.6989700043360189
lower;3.348888723071438;0.6989700043360189
loud;3.34908316877959;0.6989700043360189
losing;3.3492775274679554;0.6989700043360189
likes;3.3494717992143856;0.6989700043360189
legal;3.34966598409663;0.6989700043360189
learn;3.3498600821923312;0.6989700043360189
latter;3.3500540935790304;0.6989700043360189
lasting;3.3502480183341627;0.6989700043360189
lament;3.350441856535061;0.6989700043360189
kinder;3.3506356082589543;0.6989700043360189
justified;3.350829273582968;0.6989700043360189
jealousy;3.3510228525841237;0.6989700043360189
january;3.351216345339342;0.6989700043360189
irresistible;3.351409751925439;0.6989700043360189
introducing;3.351603072419129;0.6989700043360189
interval;3.3517963068970236;0.6989700043360189
informed;3.351989455435632;0.6989700043360189
inferiority;3.3521825181113627;0.6989700043360189
incessant;3.35237549500052;0.6989700043360189
impatience;3.3525683861793087;0.6989700043360189
hour's;3.3527611917238307;0.6989700043360189
horseback;3.3529539117100877;0.6989700043360189
horrible;3.3531465462139796;0.6989700043360189
honoured;3.3533390953113047;0.6989700043360189
honest;3.353531559077762;0.6989700043360189
holds;3.353723937588949;0.6989700043360189
hodges;3.353916230920363;0.6989700043360189
hesitated;3.3541084391474008;0.6989700043360189
hasty;3.35430056234536;0.6989700043360189
handwriting;3.3544926005894364;0.6989700043360189
guessing;3.3546845539547285;0.6989700043360189
guard;3.354876422516234;0.6989700043360189
grief;3.3550682063488506;0.6989700043360189
gravely;3.3552599055273786;0.6989700043360189
granted;3.3554515201265174;0.6989700043360189
grand;3.355643050220869;0.6989700043360189
goodwill;3.355834495884936;0.6989700043360189
glancing;3.3560258571931225;0.6989700043360189
gilbert;3.3562171342197353;0.6989700043360189
gentlemanlike;3.3564083270389813;0.6989700043360189
gates;3.356599435724971;0.6989700043360189
gained;3.356790460351716;0.6989700043360189
formerly;3.3569814009931314;0.6989700043360189
forgiven;3.3571722577230334;0.6989700043360189
flatter;3.3573630306151427;0.6989700043360189
finery;3.3575537197430814;0.6989700043360189
files;3.3577443251803754;0.6989700043360189
feature;3.357934847000454;0.6989700043360189
fearful;3.3581252852766488;0.6989700043360189
fashion;3.358315640082196;0.6989700043360189
faith;3.3585059114902354;0.6989700043360189
fail;3.3586960995738107;0.6989700043360189
expose;3.358886204405869;0.6989700043360189
exert;3.359076226059263;0.6989700043360189
exciting;3.3592661646067485;0.6989700043360189
exception;3.3594560201209864;0.6989700043360189
excellence;3.359645792674543;0.6989700043360189
example;3.359835482339888;0.6989700043360189
exact;3.3600250891893975;0.6989700043360189
evenings;3.3602146132953523;0.6989700043360189
established;3.3604040547299387;0.6989700043360189
errors;3.360593413565249;0.6989700043360189
entrance;3.36078268987328;0.6989700043360189
entertaining;3.3609718837259357;0.6989700043360189
encounter;3.361160995195026;0.6989700043360189
embarrassment;3.3613500243522663;0.6989700043360189
eighteen;3.361538971269279;0.6989700043360189
effort;3.361727836017593;0.6989700043360189
effects;3.3619166186686433;0.6989700043360189
earth;3.362105319293773;0.6989700043360189
ear;3.362293937964231;0.6989700043360189
drinking;3.3624824747511743;0.6989700043360189
draught;3.362670929725667;0.6989700043360189
downright;3.36285930295868;0.6989700043360189
domain;3.3630475945210936;0.6989700043360189
distribute;3.363235804483694;0.6989700043360189
distressed;3.3634239329171765;0.6989700043360189
disgust;3.3636119798921444;0.6989700043360189
discussion;3.3637999454791094;0.6989700043360189
discover;3.3639878297484915;0.6989700043360189
dignity;3.3641756327706194;0.6989700043360189
die;3.3643633546157306;0.6989700043360189
devoted;3.364550995353972;0.6989700043360189
determination;3.3647385550553985;0.6989700043360189
despair;3.364926033789976;0.6989700043360189
deficient;3.3651134316275773;0.6989700043360189
defer;3.3653007486379876;0.6989700043360189
decisive;3.3654879848909;0.6989700043360189
decide;3.3656751404559175;0.6989700043360189
december;3.365862215402555;0.6989700043360189
damages;3.3660492098002353;0.6989700043360189
d'ye;3.366236123718293;0.6989700043360189
cutting;3.3664229572259727;0.6989700043360189
coxes;3.3666097103924297;0.6989700043360189
correct;3.36679638328673;0.6989700043360189
cordial;3.3669829759778507;0.6989700043360189
convenient;3.367169488534681;0.6989700043360189
contrast;3.367355921026019;0.6989700043360189
continuing;3.3675422735205767;0.6989700043360189
containing;3.3677285460869766;0.6989700043360189
consult;3.3679147387937527;0.6989700043360189
congratulate;3.3681008517093516;0.6989700043360189
confirmed;3.368286884902131;0.6989700043360189
compose;3.3684728384403617;0.6989700043360189
communications;3.368658712392227;0.6989700043360189
commission;3.3688445068258215;0.6989700043360189
coachman;3.3690302218091532;0.6989700043360189
club;3.369215857410143;0.6989700043360189
class;3.3694014136966244;0.6989700043360189
chat;3.369586890736344;0.6989700043360189
characters;3.369772288596963;0.6989700043360189
chances;3.369957607346053;0.6989700043360189
cd;3.370142847051102;0.6989700043360189
catching;3.3703280077795106;0.6989700043360189
carried;3.3705130895985924;0.6989700043360189
careful;3.370698092575577;0.6989700043360189
cards;3.370883016777606;0.6989700043360189
candour;3.3710678622717363;0.6989700043360189
calm;3.3712526291249394;0.6989700043360189
calls;3.371437317404101;0.6989700043360189
c;3.3716219271760215;0.6989700043360189
bred;3.371806458507416;0.6989700043360189
bragge;3.371990911464915;0.6989700043360189
boot;3.372175286115064;0.6989700043360189
boarder;3.3723595825243238;0.6989700043360189
blood;3.3725438007590705;0.6989700043360189
bless;3.3727279408855955;0.6989700043360189
black;3.3729120029701067;0.6989700043360189
bit;3.373095987078727;0.6989700043360189
betray;3.373279893277496;0.6989700043360189
benefit;3.373463721632369;0.6989700043360189
beds;3.3736474722092176;0.6989700043360189
becomes;3.3738311450738303;0.6989700043360189
bateses;3.3740147402919116;0.6989700043360189
barely;3.374198257929083;0.6989700043360189
balls;3.374381698050882;0.6989700043360189
awkwardness;3.374565060722765;0.6989700043360189
avoiding;3.374748346010104;0.6989700043360189
aunt's;3.3749315539781883;0.6989700043360189
august;3.375114684692225;0.6989700043360189
attach;3.375297738217339;0.6989700043360189
assurances;3.3754807146185724;0.6989700043360189
assisted;3.3756636139608855;0.6989700043360189
article;3.375846436309156;0.6989700043360189
arriving;3.3760291817281805;0.6989700043360189
arrive;3.376211850282673;0.6989700043360189
approached;3.3763944420372662;0.6989700043360189
appearing;3.376576957056512;0.6989700043360189
apology;3.37675939540488;0.6989700043360189
answering;3.3769417571467586;0.6989700043360189
announced;3.377124042346456;0.6989700043360189
animated;3.377306251068199;0.6989700043360189
angel;3.3774883833761327;0.6989700043360189
altered;3.377670439334323;0.6989700043360189
alter;3.3778524190067545;0.6989700043360189
allowing;3.3780343224573315;0.6989700043360189
allowable;3.378216149749878;0.6989700043360189
agreeably;3.3783979009481375;0.6989700043360189
affect;3.378579576115775;0.6989700043360189
affairs;3.3787611753163733;0.6989700043360189
advance;3.378942698613437;0.6989700043360189
admirer;3.379124146070392;0.6989700043360189
acquiescence;3.379305517750582;0.6989700043360189
acknowledgment;3.3794868137172736;0.6989700043360189
acknowledging;3.379668034033654;0.6989700043360189
according;3.37984917876283;0.6989700043360189
accent;3.380030247967831;0.6989700043360189
abundance;3.380211241711606;0.6989700043360189
abruptly;3.3803921600570273;0.6989700043360189
zeal;3.3805730030668872;0.6020599913279624
youngest;3.3807537708039;0.6020599913279624
yield;3.380934463330702;0.6020599913279624
x;3.3811150807098507;0.6020599913279624
writer;3.381295623003826;0.6020599913279624
wright;3.38147609027503;0.6020599913279624
woodhouses;3.381656482585787;0.6020599913279624
wondered;3.3818367999983434;0.6020599913279624
wives;3.3820170425748683;0.6020599913279624
witnessed;3.382197210377454;0.6020599913279624
witness;3.3823773034681137;0.6020599913279624
wiser;3.3825573219087857;0.6020599913279624
whoever;3.3827372657613304;0.6020599913279624
whist;3.382917135087531;0.6020599913279624
whispering;3.3830969299490943;0.6020599913279624
whims;3.3832766504076504;0.6020599913279624
welfare;3.383456296524753;0.6020599913279624
welcomed;3.3836358683618797;0.6020599913279624
weight;3.383815365980431;0.6020599913279624
walks;3.383994789441733;0.6020599913279624
w;3.3841741388070337;0.6020599913279624
voices;3.384353414137506;0.6020599913279624
vexed;3.3845326154942486;0.6020599913279624
varied;3.3847117429382823;0.6020599913279624
valued;3.3848907965305544;0.6020599913279624
utter;3.385069776331935;0.6020599913279624
usually;3.38524868240322;0.6020599913279624
unwillingness;3.3854275148051305;0.6020599913279624
unlucky;3.385606273598312;0.6020599913279624
unlikely;3.3857849588433355;0.6020599913279624
unknown;3.385963570600697;0.6020599913279624
universally;3.3861421089308186;0.6020599913279624
union;3.386320573894046;0.6020599913279624
ungracious;3.386498965550653;0.6020599913279624
unfit;3.3866772839608377;0.6020599913279624
unfair;3.386855529184724;0.6020599913279624
unexpected;3.387033701282363;0.6020599913279624
uncommon;3.3872118003137306;0.6020599913279624
uncle's;3.387389826338729;0.6020599913279624
unaffected;3.387567779417189;0.6020599913279624
truths;3.3877456596088638;0.6020599913279624
trifle;3.3879234669734366;0.6020599913279624
trial;3.3881012015705165;0.6020599913279624
trees;3.388278863459639;0.6020599913279624
tree;3.3884564527002667;0.6020599913279624
tranquil;3.388633969351789;0.6020599913279624
train;3.3888114134735234;0.6020599913279624
touched;3.388988785124714;0.6020599913279624
throughout;3.3891660843645326;0.6020599913279624
threatened;3.389343311252078;0.6020599913279624
thoughtless;3.3895204658463776;0.6020599913279624
thither;3.3896975482063856;0.6020599913279624
tendency;3.3898745583909853;0.6020599913279624
tempt;3.3900514964589874;0.6020599913279624
tear;3.3902283624691303;0.6020599913279624
teach;3.390405156480081;0.6020599913279624
talks;3.390581878550435;0.6020599913279624
swisserland;3.390758528738717;0.6020599913279624
surrounded;3.3909351071033793;0.6020599913279624
surmise;3.3911116137028023;0.6020599913279624
supplanted;3.3912880485952974;0.6020599913279624
suitable;3.3914644118391033;0.6020599913279624
subsequent;3.3916407034923877;0.6020599913279624
subdued;3.391816923613249;0.6020599913279624
stupid;3.3919930722597127;0.6020599913279624
striking;3.392169149489736;0.6020599913279624
strict;3.392345155361204;0.6020599913279624
strengthened;3.3925210899319325;0.6020599913279624
stokes;3.392696953259666;0.6020599913279624
steadiness;3.3928727454020793;0.6020599913279624
stairs;3.3930484664167784;0.6020599913279624
sposo;3.3932241163612975;0.6020599913279624
spoiled;3.393399695293102;0.6020599913279624
speeches;3.3935752032695876;0.6020599913279624
space;3.39375064034808;0.6020599913279624
sorrow;3.3939260065858368;0.6020599913279624
somewhere;3.3941013020400446;0.6020599913279624
somewhat;3.3942765267678214;0.6020599913279624
solicitous;3.3944516808262164;0.6020599913279624
smallridge's;3.394626764272209;0.6020599913279624
slave;3.394801777162711;0.6020599913279624
sized;3.394976719554564;0.6020599913279624
sing;3.3951515915045425;0.6020599913279624
sincerity;3.395326393069351;0.6020599913279624
sickly;3.395501124305626;0.6020599913279624
shoes;3.395675785269936;0.6020599913279624
shaking;3.3958503760187813;0.6020599913279624
settling;3.3960248966085933;0.6020599913279624
series;3.3961993470957363;0.6020599913279624
separation;3.3963737275365067;0.6020599913279624
sentence;3.396548037987132;0.6020599913279624
senses;3.3967222785037734;0.6020599913279624
selfishness;3.396896449142524;0.6020599913279624
security;3.397070549959409;0.6020599913279624
scrupulous;3.397244581010386;0.6020599913279624
sanction;3.397418542351348;0.6020599913279624
s;3.3975924340381165;0.6020599913279624
running;3.39776625612645;0.6020599913279624
rules;3.3979400086720375;0.6020599913279624
